This is used for non-structured Line-Ievel information; intended to be human readable.,,,,,,,,,,,,,,,,,1
Limit to one line 70 characters text.,,,,,,,,,,,,,,,,,1
The code is 2 or 3 characters.,,,,,,,,,,,,,,,,,1
No restriction of length or format.,,,,,,,,,,,,,,,,,1
"3.5.2 Priced Item Unit Price (mandatory) Commodity Class (mandatory) Most GTINs are 8, 12,13 or 14 character.",,,,,,,,,,,,,,,,,1
Leading spaces in a 14- character string may be packed with zeroes.,,,,,,,,,,,,,,,,,1
"Price includes a currency code expressed using ISO 4217 3-character codes, e.g.",,,,,,,,,,,,,,,,,1
This is needed for management information.,,,,,,,,,,,,,,,,,1
The format of UNSPSC is four pairs of characters (28).,,,,,,,,,,,,,,,,,1
The first two pairs of digits (levels 1 and 2) are mandatory; the next two pairs (levels 3 and 4) are required.,,,,,,,,,,,,,,,,,1
3.5.3 Priced Item Validity This class states the Item price validity in terms of quantity range and date range.,,,,,,,,,,,,,,,,,1
Quantity From Quantity To Price Valid From Price Valid To 3.5.4 Item Instance is the lower value for the number of units that this unit price applies to.,,,,,,,,,,,,,,,,,1
"Extended Item ID is any ""part number"" of the Item other than the Seller Item ID or (mandatory) GTIN e.g.",,,,,,,,,,,,,,,,,1
Each |tem may have any number of Extended |tem IDs.,,,,,,,,,,,,,,,,,1
Extended Item ID Extended Item ID Source qualifies the Extended Item ID by Source specifying its origin.,,,,,,,,,,,,,,,,,1
This should be a unique identifierforthe (mandatory) source.,,,,,,,,,,,,,,,,,1
Aspect Name is the name of the aspect.,,,,,,,,,,,,,,,,,1
"Only the main classes and associations are shown, along with the package to which they belong.",,,,,,,,,,,,,,,,,1
"Full details of each class are shown in Section 3 (Common Elements), organised according to Package.",,,,,,,,,,,,,,,,,1
4.1 Catalogue Catalogue is sent by the Sales Point (Seller) to the Purchasing Manager (Buyer) to provide Item price and other information for use in locally held Catalogues.,,,,,,,,,,,,,,,,,1
"Each Catalogue Line references a single priced Item, which may be associated with a quantity range and date interval.",,,,,,,,,,,,,,,,,1
Catalogue is the date/time by which a respose to the RFQ is required.,,,,,,,,,,,,,,,,,1
Quotation is sent by the Sales Point (Seller) to Originator (Buyer) to inform the Buyer of the terms and conditions under which the Seller is willing or able to supply goods or services.,,,,,,,,,,,,,,,,,2
Quotation is also used as the response Document from the Sales Point (Seller) when the Originator (Buyer) has purchased directly from the Seller?s web site (also known as ?punch out?).,,,,,,,,,,,,,,,,,2
"Each Quotation Line references a single priced Item, a quantity, Line value and Delivery Point.",,,,,,,,,,,,,,,,,2
It may also reference a corresponding RFQ.,,,,,,,,,,,,,,,,,2
Quotation is the date up to which the Quotation is valid.,,,,,,,,,,,,,,,,,2
Purchase Order is sent by the Order Point (Buyer) to inform the Sales Point (Seller) that the Buyer wishes to purchase goods or services.,,,,,,,,,,,,,,,,,2
It is a promise to buy.,,,,,,,,,,,,,,,,,2
"Variants may support cancellation or revision of the Purchase Order either in content (Items ordered or quantity of Items) and/or in terms of fu|fi|ment (changed delivery details, required by date etc.).",,,,,,,,,,,,,,,,,1
This is used when the Buyer wishes to be invoiced in a currency other than that used for the Purchase Order.,,,,,,,,,,,,,,,,,2
Customer Reference Identi?er (CRI) Required By Date (mandatory) is the data element transmitted by the Seller?s point of sale information with a card transaction.,,,,,,,,,,,,,,,,,2
application used to enable transmission of Buyer speci?c is the date/time at which the goods or services are required.,,,,,,,,,,,,,,,,,2
Note: this attribute is required for Seller performance measurement.,,,,,,,,,,,,,,,,,2
Delivery Terms is the INCOTERMS associated with delivery of the goods e.g.,,,,,,,,,,,,,,,,,2
"FOB (Free On Board ? carrier?s responsibility to destination), CIF (Carriage Insured Freight - Seller to insure to destination).",,,,,,,,,,,,,,,,,2
4.5 PO Response PO (Purchase Order) Response is sent by the Sales Point (Seller) to inform the Order Point (Buyer) of the intention to supply goods or perform services in response to a Purchase Order.,,,,,,,,,,,,,,,,,1
"|t acknowledges that the Purchase Order has been received and that it will be ful?lled in total, in part or not at all.",,,,,,,,,,,,,,,,,1
Sales Order Reference is the Seller?s own reference for the order.,,,,,,,,,,,,,,,,,1
Expected Delivery Date is the expected date/time for delivery of goods or performance of a service.,,,,,,,,,,,,,,,,,1
Fulfilment Noti?cation is the quantity unit associated with the shipping of the goods; the is the date/time at which the goods are despatched.,,,,,,,,,,,,,,,,,1
is the consignment reference of the goods being shipped (usually assigned by the Carrier).,,,,,,,,,,,,,,,,,2
is the date/time at which the goods are estimated to be delivered.,,,,,,,,,,,,,,,,,2
is the unit of measure qualifying the shipped weight.,,,,,,,,,,,,,,,,,2
is the undelivered quantity [to be delivered at a later date].,,,,,,,,,,,,,,,,,2
"un-noti?ed under?delivery, over?delivery, wrong Items delivered, damaged goods etc.",,,,,,,,,,,,,,,,,1
Receipt Advice Actual Delivery Date is the date/time at which goods are actually delivered or a service is performed.,,,,,,,,,,,,,,,,,1
Variance Quantity is the difference between the ordered quantity and the delivered quantity.,,,,,,,,,,,,,,,,,2
Variance Condition is a description of the variance e.g.,,,,,,,,,,,,,,,,,2
