"If Originator subsequently places a Purchase Order, the Originator adopts the role of Order Point.",,,,,,,,,,,,,,,,,1
Order Point raises Purchase Order.,,,,,,,,,,,,,,,,,1
Purchase Card (credit or debit card) information may be associated with the Order Point.,,,,,,,,,,,,,,,,,1
"Delivery Point also known as goods inwards, is where the goods or services are delivered and variances in receipt are identified.",,,,,,,,,,,,,,,,,1
"Accounts Payable also known as accounts payable, is responsible for Invoice processing and payment and, in some circumstances, the issuing of Self Billed Invoices.",,,,,,,,,,,,,,,,,1
2.2.2 Seller Roles Seller ro|es include: Sales Point the acceptance of a Purchase Order.,,,,,,,,,,,,,,,,,1
Despatch Point performance of services.,,,,,,,,,,,,,,,,,2
Accounts Receivable is responsible for invoicing and credit control.,,,,,,,,,,,,,,,,,2
It may include Electronic Funds Transfer (EFT) information i.e.,,,,,,,,,,,,,,,,,2
2.2.3 Third Party Roles Third Party ro|es include: Carrier is assigned by the Seller or the Buyer to deliver or return goods.,,,,,,,,,,,,,,,,,1
"commodity classi?cation, and identi?ed at individual or Catalogue |tem level as appropriate.",,,,,,,,,,,,,,,,,2
Examples include: 0 Company registration number .,,,,,,,,,,,,,,,,,2
VAT reference number Specified in this developed for this speci?cation including: Document .,,,,,,,,,,,,,,,,,2
Seller reference for Buyer 0 Buyer reference for Seller locally specified identifiers for instances of: 0 Quotation Purchase Order Ful?lment Notification Invoice other document identifiers .,,,,,,,,,,,,,,,,,2
"consignment - Item 0 0 0 0 Because, such schemes are application-specific they can never be relied on to be 100% unique.",,,,,,,,,,,,,,,,,1
Universally Unique Identi?er (UUID) is an instance identifier generated on the fly as speci?ed in ISO 11587.,,,,,,,,,,,,,,,,,1
It is also known as a Globally Unique Identifier (GUID).,,,,,,,,,,,,,,,,,1
UUID is a 128 bit string usua||y formatted as 32 characters alphanumeric.,,,,,,,,,,,,,,,,,1
In this speci?cation UUID is used for matching instances of Document and Line between Documents and for referring to multiple ro|e instances of the same Party within a single Document.,,,,,,,,,,,,,,,,,1
"UUIDs provide an effective means to ensure exact matching of identi?ers at machine level, but are not well suited to visual matching, which is why existing ID data are also required.",,,,,,,,,,,,,,,,,2
"Each Document is made up of a common set of elements, which are described below.",,,,,,,,,,,,,,,,,1
The descriptions are illustrated with UML class diagrams.,,,,,,,,,,,,,,,,,1
A specialisation inherits all of the properties of its parent class.,,,,,,,,,,,,,,,,,1
"Some knowledge of UML is needed to understand the model fully, but the text is intended to be understandable to those who are not familiar with the UML notation.",,,,,,,,,,,,,,,,,2
A sender and a receiver are included in every Document.,,,,,,,,,,,,,,,,,1
summary Document Line Package contains information about Document Lines.,,,,,,,,,,,,,,,,,1
Every Document has at least one Line.,,,,,,,,,,,,,,,,,1
quantified Line 0 priced Line I VAT Line 0 unpriced Line .,,,,,,,,,,,,,,,,,1
Catalogue Line - summary Line Item Package Data Types Package -1_ 3.2 Party contains information about products and services and their instances.,,,,,,,,,,,,,,,,,1
"|tem specialisations include: priced Item 0 priced |tem validity contains the data types, including enumerations for codes defined within this specification.",,,,,,,,,,,,,,,,,1
"A Party is any person, organisation or computer system that sends or receives information, goods or services.",,,,,,,,,,,,,,,,,1
A role is a job done by a particular Party.,,,,,,,,,,,,,,,,,1
One Party may play a number of roles in a is a universally unique identi?er for an instance of Party.,,,,,,,,,,,,,,,,,1
This may be useful in providing references within a Document to the same Party in several different places.,,,,,,,,,,,,,,,,,1
The full details of any PaIty only need to be provided once and other occurences of the same PaIty may be cross-referenced using Party UUID.,,,,,,,,,,,,,,,,,1
Unstructured name is typically entered manua||y at the time of the transaction.,,,,,,,,,,,,,,,,,1
Address may be unstructured or structured.,,,,,,,,,,,,,,,,,1
"When an unstructured address is used, it must have 1 to 5 Lines.",,,,,,,,,,,,,,,,,1
The UK Post Code is a combination of between five and seven letters and numbers which define four different levels of geographic unit.,,,,,,,,,,,,,,,,,1
"Although Post Code cannot be made mandatory in all circumstances, it should be present if known.",,,,,,,,,,,,,,,,,1
This needs to be coded to enable collection of management data on source of imports and exports.,,,,,,,,,,,,,,,,,1
VAT Identifier includes Country Code (as above) and VAT number.,,,,,,,,,,,,,,,,,1
It is a speci?c Internet identifier that contains a locally interpreted string followed by the ?at? sign (@) followed by an Internet domain.,,,,,,,,,,,,,,,,,1
The full details of any PaIty only need to be provided once and other occurences of the same PaIty may be cross-referenced using Party UUID.,,,,,,,,,,,,,,,,,1
Where an industrial estate contains streets it is de?ned as a locality in its own right.,,,,,,,,,,,,,,,,,1
3.2.3 Extended Electronic Address eAddress eAddress Channel eAddress Use is the number or string of the electronic address or telephone number.,,,,,,,,,,,,,,,,,2
3.2.7 Seller Buyer Ref For Seller is the Buyer?s reference for the Seller; supplier number.,,,,,,,,,,,,,,,,,2
3.2.8 Order Point Card Number is the (Purchase) Card number.,,,,,,,,,,,,,,,,,2
Mandatory only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
Cardholder Name is the individual?s name on card and may include the name of the organisation.,,,,,,,,,,,,,,,,,2
Mandatory only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
Expiry Month is the last month/year that the card is valid.,,,,,,,,,,,,,,,,,2
Mandatory only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
Valid -From Month is the first month/year that the card is valid.,,,,,,,,,,,,,,,,,2
Optional only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
Card Verification Value is the 3 (or 4 in the case of American Express) digit number (CW) suffixing the card number on the card signature strip.,,,,,,,,,,,,,,,,,2
Optional only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
Issue Number is the issue number of the card.,,,,,,,,,,,,,,,,,2
Optional only where Purchase Card is used.,,,,,,,,,,,,,,,,,2
3.2.9 Sales Point Preferred Payment is the Seller?s preferred method of payment e.g BACS or Method Purchase Card.,,,,,,,,,,,,,,,,,1
Merchant Capability is the Seller?s capability to send invoice data via the Purchase Card provider (VISA/MasterCard/American Express): .,,,,,,,,,,,,,,,,,1
Level 1 ? no invoice data .,,,,,,,,,,,,,,,,,2
Level 2 ? summary invoice data 0 Level 3 ? line level invoice data.,,,,,,,,,,,,,,,,,2
3.2.10 Accounts Receivable Account Number is the Bank account number.,,,,,,,,,,,,,,,,,1
Account Name is the name of the organisation?s bank account.,,,,,,,,,,,,,,,,,2
Branch ID is the Sort Code of the bank branch.,,,,,,,,,,,,,,,,,2
