The User is authenticated Assumptions 1.,,,,,,,,,,,,,,,,,1
We assume that use Knows the results of each operation,,,,,,,,,,,,,,,,,1
Only basic request form is available for level 0 3.,,,,,,,,,,,,,,,,,2
"Requests forrns provide search facilities to users levels 1, 2 and 3 Basic Course 1.",,,,,,,,,,,,,,,,,2
User select basic request form 2.,,,,,,,,,,,,,,,,,2
"User type a small request text specifying asset (s) location,.. 3.",,,,,,,,,,,,,,,,,2
User click on submit Alternate Course A: 1. User select advanced request form 2.,,,,,,,,,,,,,,,,,2
User enter asset serial number and location 3.,,,,,,,,,,,,,,,,,1
User enter small text describing operation to be done 4.,,,,,,,,,,,,,,,,,2
User click on submit Alternate Course B: 1.,,,,,,,,,,,,,,,,,2
User select advanced request form 2.,,,,,,,,,,,,,,,,,1
User enter asset serial number and location 3.,,,,,,,,,,,,,,,,,2
User enter small text describing operation to be done 4 User can add as many assets as he wants to the list by clicking add another asset button 5.,,,,,,,,,,,,,,,,,2
User click on submit Alternate Course C: 1.,,,,,,,,,,,,,,,,,2
User select exception request form 2.,,,,,,,,,,,,,,,,,1
User enter a text message describing the exception that occurs 3.,,,,,,,,,,,,,,,,,2
User click on submit Exceptional Course : 1.,,,,,,,,,,,,,,,,,2
User search for asset 2.,,,,,,,,,,,,,,,,,1
