44	1	a	System provides a single console with access to all configuration files.
45	0	a	(See REQ-5057 for related requirements on loan rules, and REQ-5190 for related requirements on holdability.) Description:
46	1	a	System allows creation and modification of requesting rules that determine whether a patron can place a hold on an item.
47	1	a	Requesting rules may evaluate patron type, current number of holds, current patron account balance, item type, item status, owning location code, and other criteria.
48	0	a	For example, requesting rules may prohibit patrons from placing holds on on-order CD titles, but allow patrons to place holds on other on-order titles.
49	1	a	Requesting rules also specify whether staff with specific privileges or roles can override specific criteria.
50	0	a	(See REQ-5057 re loan rules, REQ-5278 re visibility.) Related Reqs: 5057 5278 Related Process HOL-011 Req ID: 5057
51	1	a	System allows creation and modification of loan rules that allow or disallow check-out of items, calculate loan periods, and determine renewal limits.
52	1	a	Loan rules may evaluate patron type, current number of items checked out, current patron account balance, item type, item status, owning location code, check-out location code, and other criteria.
53	0	a	For example, loan rules may prohibit patrons from checking out items with an unavailable status, e.g. an item with a triggered hold for another patron or an item that is already checked out to another patron.
54	1	a	Loan rules can access check-out location open/closed schedule in calculating due date.
55	1	a	Loan rules also specify whether a specific criteria may be overridden by staff with specific privileges or roles.
56	0	a	(Also see REQ-5190 re requesting rules.) Related Reqs: 5190 Related Process HOL-131 Req ID: 5328
57	1	a	Description: Ability to specify default value, data validation, automatic formatting, and required status for any field. Related Reqs: Related Process Category: Systems: Data Recovery Req ID: 6502
58	1	a	System provides capability to perform live incremental and full backups of data and transaction logs.
59	1	a	System supports use of third-party backup software such as EMC NetWorker. Related Reqs: Related Process Req ID: 6505
60	0	a	Name: data rollback Source: ITS
61	1	a	"System logs data changes (such as record deletions) and provides ""undo"" functionality."
62	1	a	Ideally, system provides revision control. Related Reqs: Related Process Req
63	0	a	Name: server clustering Source:
64	1	a	Patron data is secure in all transfers to and from the system. Related Reqs: Related Process Req ID: 6509
65	1	a	Name: user account privileges Description: System administrative staff has full visibility and control of user privileges. Related Reqs: Related Process Req ID: 6511
66	1	a	Name: secure protocol support Description: System supports secure protocols, including SFTP, SSL, and SSH. SFTP is supported in both active and passive modes, configurable per vendor. Related Reqs: Related Process
67	1	a	Imported batches can be maintained and manipulated as selection lists (see REQ-3004). Related Reqs: 3004 Related Process CAT180 Req ID: 6518
68	1	a	System provides a dedicated interface for creating new staff accounts.
69	1	a	New staff account creation process provides configurable templates for account administrator use; provides granular privileges for account creation, modification, and deletion. Related Reqs: Related Process Req ID: 2419
70	1	a	Staff can be given permission to schedule tasks, reports, and data exports. System administration staff can view and manage jobs scheduled by other staff. Related Reqs: Related Process Req ID: 2220 Source:
71	1	a	Name: keyboard macros and shortcuts Description: System supports administrator-programmable and user-programmable macros and/or keyboard shortcuts.
72	1	a	Shortcut keys may be assigned to macros (e.g. 'Insert Field') or to text strings.
73	1	a	client install should not be tied to a specific location. Related Reqs: Related Process Req
74	1	a	Name: accounts independent from workstation Description: Staff and group accounts are independent from workstations.
75	1	a	Client software can be managed with VNC and Remote Desktop. Related Reqs: 2430 Related Process Req ID: 6519
76	1	a	All client configuration files are server based
77	0	a	Category: Systems: Queries & Reports Req ID: 2197 Source:
78	1	a	System provides a user-friendly interface for designing queries against all record types.
79	1	a	Staff can select fields to query; select values from picklist of possible values; select regular expressions from drop-down menu, and use a full range of Boolean operators.
80	1	a	Administrators control staff access to tables and fields. Related Reqs: Related Process Req ID: 5607
81	1	a	System administrators can create report templates that are available to front-line staff, and can be run as is or modified to the staff person's particular needs. Related Reqs: Related Process Req ID: 5617
82	1	a	Name: reports permissions Description: System provides fine-grained permissions to allow or disallow staff to run specific reports, and/or to run ad hoc reports on specific sets of data. Related Reqs: Related Process Req ID: 2465
83	1	a	Name: record number report Description: System reports for each record type: current record number, current number of records, number deleted, and number purged.
84	1	a	Record types include patron, bibliographic, item, order, invoice, etc. Access to record numbers is controlled at the user/group level. Related Reqs: Related Process Req ID: 2441
85	1	a	Description: Ability to define and select four types of printers: receipt printer, standard printer, label printer, and forms printer.
86	1	a	All Windows printers are supported. Related Reqs: Related Process Req ID: 2439
87	1	a	Name: multiple print output options Description: Ability to print to a file on the server, ftp , email, or printer from any part of the application.
88	1	a	When applicable, the ability to select record fields and control order of fields when printing. Related Reqs: Related Process
89	0	a	Software Requirements Specification for Mashbot
90	0	a	This document is the general overview of the software requirements for the Mashbot project.
91	0	a	A second goal is to allow for a hands off approach to social network marketing by allowing the scheduling of campaign events to be distributed to social networks. 1.2
92	0	a	It is written for the developers, testers, and end-users of Mashbot. 1.3 Glossary ?
93	0	a	Furthermore, early stage startups often have small or non-existent marketing budgets, especially in resource-hungry product-based startups.
94	0	a	The initial focus will be on scheduled marketing campaigns utilizing social media.
95	1	a	This platform will provide a plugin-based architecture for abstracting myriad services behind a single facade, based upon content types provided in common data models.
96	0	a	This sub-project will not only be useful to the open source community but will also devalue much of the competition whose prime added value comes from providing such a service.
97	0	a	Furthermore, it opens the opportunity for the public to help maintain existing service plugins as well as contribute plugins for new services.
98	1	a	This portal will also allow for the collection of responses from customers, fans, critics, and other audiences from these same channels.
99	1	a	Users will be able to view social networking messages directed at them, as well as perform data mining tasks on the social networks to provide more intelligent heuristics regarding brands? strength amongst particular markets.
100	1	a	The user interface consists of a web front end with tabs to separate the various workflow areas. To create content, the user is provided with a calendar scheduling tool and a content editor.
101	0	a	Additionally, there is a monitoring dashboard which gives the user a view on responses to the content in any given campaign.
102	0	a	Finally, there is an explore view that gives the user a portal with which they can keep tabs on topics of interest in social media. 2.1.3 Hardware Interfaces
103	1	a	The Mashbot web client runs on any computer hardware meeting the following criteria: ? Capable of connecting to the Internet ? Capable of running a modern HTTP 1.1 web browser ? Includes a keyboard and a pointing device
104	0	a	? Includes writable volatile storage
105	1	a	This allows compatibility with the majority of our user?s machines. Data will be encrypted using TLS and HTTP/1.1. The use of these protocols requires the ability for the systems to communicate using TCP/IP network stacks.
106	1	a	The Mashbot server requires no greater than 1 gigabyte of RAM memory.
107	0	a	4. Maintain users and approvers of content 5.
108	0	a	Set up keyword alerts for ?watched?
109	0	a	services 2.3 User Characteristics
110	0	a	They should be implemented in the next minor release. 3
111	0	a	These requirements are not expected to be fulfilled by the initial release of Mashbot, but should be implemented in the next major release. 4
112	0	a	These requirements are outside the current scope of the project,
113	1	a	The external email system is to provide a messaging service from Mashbot to the Mashbot users. Priority 2 0110
114	1	a	The input is generated automatically by the Mashbot system using settings configurable by the System Administrator.
115	1	a	Output The output is in the form of an e-mail to an e-mail account, but it does not return any sort of message to Mashbot.
116	1	a	The system categorizes users on the basis of roles and privileges.
117	1	a	Within these roles, the system also categorizes users based on the roles that they have within individual products.
118	1	a	Roles reflect actions that can be performed by a user.
119	0	a	They may also submit these actions for approval.
120	1	a	The system may contain any number of user accounts.
121	0	a	Priority 1 0260 Certain pieces of information are required to create new accounts.
122	1	a	The system requires that a user have logged in before modifications can be made.
123	1	a	Priority 1 The following user account information is modifiable by all user types: 0350 Password Priority 1 0360 Email Address Priority 1 0370 Name Priority 1 0380 User Account Deactivation
124	1	a	The system allows user accounts to be deactivated.
125	1	a	The system denies user who have been deactivated from accessing the system. Priority 3 0400
126	1	a	If an account has any history associated with it, it can only be deactivated and not deleted. Priority 3 0410
127	1	a	If an account has no history associated with it, it can be deleted from the system. Priority 3 0420
128	1	a	A disable account can be undisabled Priority 3 0430
129	1	a	It is possible to disable all accounts except for the System Administrator account. Priority 4 0440 Username and Passwords 0450
130	1	a	The system gives users the ability to reset their password.
131	1	a	Priority 2 0460 Individual passwords can be reset. Priority 2 0470
132	0	a	A campaign has the following components: 0490
133	0	a	Name Priority 1 0500 Pieces of content Priority 1 0510 Schedule Priority 1 0520 User/Group Permissions Priority 2 0530
134	0	a	A schedule is a mapping of times to publishing actions. It may contain any actions a publisher can perform, and these actions are performed at the associated time. Priority 1 0540
135	1	a	The system encrypts data over a direct connection between the web client and the server. Priority 1 0630
136	1	a	The system allows for the backup of the data system to local or remote non-volatile storage systems.
137	1	a	Incremental backups should not create outages and full backups do not interfere with user interaction for more than 10 minutes. Priority 1 0640
138	1	a	The system is configurable to e-mail warnings about multiple failed login attempts from the same user.
139	1	a	These warnings are sent to the System Administrator. Other security risks of this type are the responsibility of the System Administrator. Priority 3 0650
140	1	a	The system allows only valid users to log into the system.
141	1	a	The system allows the System Administrator to configure a timeout after which a user is automatically logged out of Mashbot. Priority 1 4 User Interface
142	1	a	The user interface will consist of a tabbed navigation bar that unifies the sitewide navigation, as well as module specific navigation as needed. Tabs: ? Dashboard ? Create ? Schedule ? Explore 4.1 Dashboard
143	1	a	The dashboard consists of graphs and charts to give the user a quick view on how their campaigns are performing.
144	1	a	Metrics include: ? Clickthrough rate ? Page Views ? Number of Comments Service plugins can define additional specialized metrics to track, as well, for instance ?retweets? for Twitter.
145	1	a	A panel is available to give more information on each metric as it is selected. See Fig 1 4.1.1 Create
146	1	a	This view allows users to create campaigns and fill them with content.
147	1	a	This view is also used when users need to edit an existing campaign. See Fig 2 Add content
148	1	a	A user can add content via the add content button near the top of the view.
149	0	a	This will prompt the user to select the content type, which is populated by the services the user currently has access to via credentials stored in the system.
150	0	a	This will create a section in the main part of the view that allows the user to add individual elements of that content type, each individually scheduled.
151	1	a	The content will receive a default golive time of 12am on the day the content is dragged to.
152	1	a	If the user desires a different time, he may click the content in the schedule and assign the proper time. See Fig 3 Calendar
153	1	a	The calendar allows the user to manage when content goes live, and gives a visual representation of the actions taken on content.
154	0	a	This includes the ability to set up monitored searches for services that support keyword search via api.
155	0	a	This also will aggregate data gathered from comments on content that has been published as part of a given campaign Figure 1:
156	0	a	The dashboard interface Figure 2: The content creation interface Figure 3:
157	0	a	The scheduling interface Figure 4: The Data Flow 5 Preliminary Analysis Mashbot is a data driven web application. It aggregates data from various web services.
158	1	a	A user should be able to register a new account 2.
159	1	a	A user should be able to log in 3.
160	1	a	A member should be able to log out 4.
161	1	a	A member should have a profile 5.
162	1	a	A member should be able to modify their profile 6.
163	1	a	A user?s email should be verified when registering a new account. 7. An admin should be able to modify accounts 8.
164	1	a	An admin should be able to suspend accounts 9.
165	1	a	An admin should be able to delete accounts
166	1	a	10. A member should be able to monitor trending topics regarding their campaign 11.
167	1	a	A member should be able to monitor facebook groups related to campaigns 12.
168	1	a	A member should be able to view @replies to tweets related to their campaigns 13.
169	1	a	A member should be able to see responses to blog posts related to the campaign. 14.
170	1	a	An admin should be able to perform user account actions in bulk 15.
171	1	a	An admin should be able to see all campaigns 16.
172	1	a	An admin should be able to delete any campaign 17.
173	1	a	A member should be able to store authentication for supported services 21.
174	1	a	A member should be able to add additional services to an existing campaign 22.
175	1	a	A campaign should have workflow approval process 25.
176	1	a	A member should be able to ?unpublish? a campaign 26.
177	1	a	A member should be able to delete a campaign 27.
178	1	a	A member should be able to schedule events in bulk 28.
179	1	a	A member should be able to schedule ?live dates? for individual events. 29.
180	1	a	A member should be able to delete existing content from supported services
181	1	a	A member should be able to see the content they have published in all supported services
182	1	a	A member should be able to push to Facebook in a campaign 32.
183	1	a	A member should be able to post to a blog in a campaign 33.
184	1	a	A member should be able to post to Twitter in a campaign 34.
185	1	a	A member should be able to create a new campaign 35.
186	1	a	A member should get notified when activity occurs in a campaign they?re working on
187	0	a	It does not state how it is to be accomplished.
188	0	a	This document describes each requirement and the basis for inclusion of that requirement.
189	0	a	The intended audience includes decision makers, stakeholders, designers, and testers.
190	0	a	This document may contain terms, acronyms and abbreviations that are unfamiliar to the reader.
191	0	a	The organization and content of this document is based on the Institute of Electrical and Electronics Engineers, Inc. (IEEE) standards for System Requirements Specifications.
192	0	a	This section describes the general factors that affect the system and its requirements. Section 3 ?
193	0	a	Specific Requirements contains the detailed requirements developed from reference documentation and stakeholder meetings.
194	0	a	This section organizes the requirements into categories that facilitate the design and testing process.
195	0	a	These categories are: Functional Requirements, External Interface Requirements, Performance Requirements, Design Constraints, Quality Characteristics, and Other Requirements. 2 GENERAL DESCRIPTION
196	0	a	This section provides a general overview of the system and describes the general factors that affect the system and its requirements.
197	0	a	The program is focused on demonstration and assessment of data transformation and management, and DUAP system development is a means to that end.
198	0	a	From a systems engineering functional viewpoint, the DUAP system has four high-level capabilities: ? Collecting data ?
199	0	a	Converting data into information needed by transportation agencies ? Communicating the unified information to various agencies and the public
200	0	a	Each representation has its own strengths and limitations, but all are intended to create understanding of the system?s boundaries, components, and interactions.
201	0	a	Each representation has its own set of basic units and interactions.
202	0	a	One or more of these representations taken together describe the system architecture. Systems similar to the DUAP system are frequently and effectively represented as sets of interacting services.
203	0	a	Each service has one or more interfaces by which the services interact.
204	0	a	This representation is a very natural way of approaching a potentially complex system with a basic repeatable model.
205	1	a	A representation based on services and interfaces inherently leads to a flexible, scalable, and maintainable design.
206	1	a	A DUAP system based on a service-oriented architecture will then be flexible, scalable, and maintainable.
207	1	a	It will be capable of handling large amounts of continuously streaming data.
208	0	a	As shown in the figure, the basic services provided by DUAP are input, dynamic data, computational, persistent data, output, presentation, and administrative.
209	0	a	The VII Proof of Concept (POC) input service, for example, will use the X-031 Probe Data Service interface as described by the VII Network
210	0	a	User to Service Delivery Node (SDN) Subsystem document.
211	1	a	DUAP data input services will send a subscription request to the Probe Data Service, to be fulfilled within the VII network.
212	0	a	As infrastructure data are collected from the vehicles by the network, the network feeds the data continuously to the subscribed DUAP services. (U.S. Department of Transportation, Federal Highway Administration.
213	1	a	2006.) Data available to input services will vary among sources.
214	1	a	Input services will also receive speed, volume, and occupancy data from ATMS throughout the state.
215	1	a	Archive services will store data from the dynamic data services to support future data analysis and management needs.
216	1	a	Checking 2.2.5 Output Services Output services subscribe to analyzed data and format it for use by other services both within the DUAP system and external to it.
217	1	a	This could be as simple as structuring data for presentation as a report on a DUAP Web page.
218	1	a	It could also build informative messages to be sent to VII-participating vehicles.
219	1	a	Due to the inherent flexibility in modular service implementation, presentation services?and the data output services that support those presentation services?can be added to the system as needed.
220	1	a	A presentation service, however, would create the user interface.
221	1	a	Essentially, administrative services fulfill the role of ?meta-services.?
222	0	a	The Director of the Michigan Department of Transportation is appointed by the Governor.
223	0	a	The Executive Bureau also includes a Chief Deputy Director, Chief Administrative Officer, and Chief Operations Officer.
224	0	a	The Michigan State Transportation Commission is the policy-making body for all state transportation programs.
225	0	a	The Commission consists of a six-member bi- partisan board appointed by the governor of Michigan with the advice and consent of the State Senate.
226	0	a	The Asset Management Council has a goal to expand the practice of asset management statewide in order to more efficiently invest in Michigan?s roads and bridges.
227	1	a	The gathered information must be presented to all users in ?real-time?, meaning that the information is only valuable if it can be provided and acted upon quickly enough to reduce the impact of the event as it is occurring.
228	1	a	The information also needs to be accurate. Transportation agency (TA) Operators include local, regional, and state transportation agencies throughout Michigan, and in adjoining jurisdictions.
229	1	a	These operators have one common objective, which is to minimize the impact of incidents and events on the normal flow of traffic.
230	1	a	These contractors will work with the agency staff to meet the requirements of their contract. Travelers are all the people who use the roadways, whether driving or riding in private or commercial vehicles.
231	1	a	They obtain their trip information from various sources and use it to prepare for their daily commute or for an extended trip.
232	1	a	The trip information may be used by the traveler for determining possible delays along desired route(s) or choosing an alternative route or mode of transportation.
233	1	a	Emergency services are staffed with trained personnel who respond to emergency incidents or major disasters both on and off the roadway system.
234	1	a	Their primary goal is to protect themselves and the public during the response to an incident. The data from the roadway system will assist them initially in getting to the incident location.
235	0	a	The University of Michigan Transportation Research Institute (UMTRI) is an example of one such group.
236	0	a	It has worked with the Michigan State Police Office of Highway Safety on crash investigation research.
237	1	a	It is important that the data used by the researchers is accurate and complete.
238	0	a	The Michigan Transportation Research Board (MTRB) is led by MDOT and is a voluntary advisory body to Michigan?s transportation agencies.
239	1	a	MTRB will assist in the following: ? Identifying and prioritizing transportation research needs ? Interacting with other organizations that conduct and support research ?
240	0	a	Advocating the value of research to improve Michigan?s transportation system ?
241	0	a	The intent of adding new data sources is to provide a more complete dataset upon which the transportation agencies can base operational decisions, but there are not necessarily any new users of VII data within the agencies.
242	1	a	The providers of VII data are, however, new stakeholders in transportation operations.
243	1	a	Once the VII field infrastructure is in place, a network operating entity will be needed to operate, monitor, and maintain the flow of VII data and the infrastructure enabling it.
244	0	a	The operating entity?s responsibilities in this capacity are similar to those of a transportation agency relative to the transportation network. 2.4 General Constraints
245	1	a	In its prototype DUAP applications, MDOT will be evaluating a broad range of data uses and analyses.
246	0	a	Some of these evaluations will benefit from being able to link probe vehicle data directly to information about the vehicles on which the data originates.
247	1	a	While this ability is of tremendous value in application research, operational policies will need to be established to protect the privacy and data ownership of the data originators.
248	0	a	While the USDOT VII program is addressing policy issues for the VII network itself, MDOT will be faced with many of the same issues as it seeks to integrate VII data into its operations.
249	0	a	VII probe data is ?anonymized? to the extent that it is not associated directly with a particular vehicle or driver, there are inherent limitations to that anonymity.
250	0	a	In the simplest such case, the VII-originated record of a vehicle?s behavior could be uniquely correlated to a particular vehicle if it were the only such vehicle on a roadway at a particular time and corroborated by other observations.
251	0	a	While the bulk of data will be from the VII network, other sources present opportunities for data expansion and validation that might be necessary for DUAP to succeed.
252	0	a	Latency enters into the data collection process in several ways: ?
253	0	a	The time required for vehicle systems to collect and store vehicle data ?
254	0	a	The delay between the data collection and the data transmission from the vehicle to the roadside equipment (RSE) ?
255	0	a	The time required for the transmission of data from the RSE to the DUAP system ?
256	1	a	Each application using the VII and DUAP data will need to have the capability of assessing the quality of data and making appropriate use of any available data quality flags.
257	0	a	While these factors can be controlled during the evaluation phase of this project, only the number of RSE locations will be within the control of agencies during the full production roll-out of the system. 3 SPECIFIC REQUIREMENTS
258	0	a	This section presents the detailed requirements for the Michigan Department of Transportation?s Vehicle Infrastructure Integration Data
259	0	a	Use Analysis and Processing System and the associated institutional program necessary to achieve the needs and goals described by the VII DUAP System Concept of Operations.
260	0	a	In this section, the requirements are divided into a number of categories as follows: ? Input Services ?
261	0	a	The requirements in this document are a subset of the requirements information that is tracked in the system ?
262	0	a	Requirements Matrix?. While this document is intended to record the requirements that apply to a particular implementation of the product, the Requirements Matrix tracks all proposed requirements for the product.
263	0	a	The Matrix includes requirements that may apply to future versions of the product or which have been deferred due to cost or complexity.
264	0	a	Table 2 shows an explanation of the requirement identification numbering system. Tables 3 through 15 present the requirements associated with the system services described above. Table 1 ? Explanation of the Requirements Tables ID
265	0	a	A unique identifier (ID) used to trace requirements from beginning to end in a system development process. Requirement
266	1	a	The DUAP data elements shall include probe vehicle data fields corresponding to the SAE J2735 format as enumerated in APPENDIX C - SAE J2735 Probe Data Elements.
267	1	a	The DUAP Input Services shall be able to collect probe vehicle data from the VII Proof of Concept (POC) Probe Data Service (PDS) using the X-031 interface.
268	1	a	The DUAP Input Services shall be able to collect probe vehicle data from the Chrysler Fast Feedback (telematics demonstration) fleet using the Chrysler telematics interface.
269	1	a	The DUAP Input Services shall be able to collect probe vehicle data from Southeast Michigan Snow and Ice Management (SEMSIM) using the SEMSIM interface.
270	1	a	The DUAP Input Services shall be able to collect probe vehicle data from Suburban Mobility Authority for Regional Transportation (SMART) Transit using the SMART Transit interface.
271	0	a	The ability to collect probe H vehicle data is one of the primary purposes of the DUAP project. See List in APPENDIX C - H SAE J2735 Probe Data Elements for probe data elements to be included.
272	1	a	The ability to collect probe H vehicle data is one of the primary purposes of the DUAP project.
273	0	a	The specific format of the H interface is to be determined in the design of the prototype.
274	0	a	The specific format of the M interface is to be determined in the design of the prototype.
275	0	a	The specific format of the L interface is to be determined in the design of the prototype.
276	1	a	The DUAP Input Services shall be able to collect probe vehicle data from The Rapid Transit using the ?
277	1	a	The Rapid Transit? interface. The DUAP Input Services shall be able to collect probe vehicle data from Ann Arbor Transit using the Ann Arbor Transit interface.
278	1	a	The DUAP Input Services shall be able to collect probe vehicle data from Detroit Department of Transportation (DDOT) Transit using the DDOT interface.
279	1	a	The DUAP Input Services shall be able to collect probe vehicle data from the MDOT fleet using the MDOT probe vehicle data interface.
280	1	a	The DUAP Input Services shall be able to collect probe vehicle data from truck fleets using the truck fleets? interfaces.
281	1	a	The DUAP Input Services shall be able to collect probe vehicle data from the car rental fleets using the car rental fleets? interfaces.
282	1	a	The DUAP System shall be able to collect weather data.
283	1	a	The DUAP Input Services shall be able to collect weather data from the Road Commission for Oakland County (RCOC) Road Weather Information Systems (RWIS) using the RCOC RWIS interface. Comments
284	0	a	The specific format of the interface is to be determined in the design of the prototype.
285	0	a	The specific format of the interface is to be determined in the design of the prototype. Inferred to be a high level requirement since winter operations is one of the key aspects of the DUAP project.
286	0	a	The specific format of the interface is to be determined in the design of the prototype.
287	1	a	The DUAP Input Services shall be able to collect weather data from the MDOT RWIS using the MDOT RWIS interface.
288	1	a	The DUAP Input Services shall be able to collect weather data from Michigan Department of Natural Resources (MDNR) weather information systems using the MDNR interface.
289	1	a	The DUAP Input Services shall be able to collect weather data from MDOT Aeronautics Automated Weather Observing System (AWOS) using the AWOS interface.
290	1	a	The DUAP Input Services shall be able to collect Clarus weather data as enumerated in APPENDIX D -Weather Data Elements from Clarus.
291	1	a	The DUAP Input Services shall be able to include weather condition fields corresponding to the SAE J2354 WeatherInformation structure as enumerated in APPENDIX E -SAE J2354 Weather Information Elements.
292	1	a	The DUAP System shall be able to collect Origin/Destination (O/D) data.
293	1	a	The DUAP System shall collect roadway traffic data.
294	1	a	The DUAP data elements shall include roadway event information data fields corresponding to the SAE J2354 structure as enumerated in APPENDIX F - SAE J2354 EventInformation Elements.
295	1	a	The MDOT RWIS system is currently being installed and should be able to provide data in 2008.
296	1	a	The specific format of the interface is to be determined in the design of the prototype.
297	1	a	The specific format of the interface is to be determined in the design of the prototype.
298	1	a	The DUAP Input Services shall be able to collect roadway traffic data from the MITS Center using the MITS traffic data interface.
299	1	a	The DUAP Input Services shall be able to collect roadway traffic data from the Western Michigan Traffic Management System (WMTMS) using the WMTMS interface.
300	1	a	The DUAP Input Services shall be able to collect roadway traffic data from the RCOC system using the RCOC system interface.
301	1	a	The DUAP Input Services shall be able to collect roadway traffic data from the Road Commission of Macomb County (RCMC) system using the RCMC system interface.
302	1	a	The DUAP Input Services shall be able to collect roadway traffic data from NAVTEQ Corporation?s Traffic.com using the Traffic.com interface.
303	1	a	The DUAP Input Services shall be able to collect roadway traffic data from the Traffic Monitoring System for Highways (TMS/H) using the TMS/H interface.
304	1	a	The DUAP Input Services shall be able to collect traffic data from the Ann Arbor Traffic Management Center (TMC) system using the Ann Arbor TMC interface.
305	1	a	The DUAP Input Services shall be able to collect traffic data from the Detroit TMC system using the Detroit TMC interface.
306	0	a	The specific format of the interface is to be determined in the design of the prototype.
307	0	a	The specific format of the interface is to be determined in the design of the prototype.
308	0	a	The specific format of the interface is to be determined in the design of the prototype.
309	0	a	The specific format of the interface is to be determined in the design of the prototype. Data sharing agreements may prevent commingling of data with other MDOT data sources.
310	0	a	The specific format of the interface is to be determined in the design of the prototype.
311	0	a	The specific format of the interface is to be determined in the design of the prototype.
312	0	a	The specific format of the interface is to be determined in the design of the prototype.
313	0	a	The specific format of the interface is to be determined in the design of the prototype.
314	0	a	The specific format of the interface is to be determined in the design of the prototype.
315	1	a	The DUAP Input Services shall be able to collect traffic data from the Statewide TMC system using the Statewide TMC interface.
316	1	a	The DUAP System shall be able to collect traveler information.
317	1	a	The DUAP System shall be able to collect road condition data.
318	1	a	The DUAP Input Services shall be able to collect road condition data from Traffic Management Systems (TMS) using the TMS interface.
319	1	a	The DUAP System shall be able to collect work zone (lane closure) data.
320	1	a	The DUAP System shall be able to organize the sequence of execution of computational modules.
321	1	a	The DUAP System shall allow the system administrator to add, modify, and delete Input Services.
322	1	a	The DUAP System shall allow the system administrator to add, modify, and delete Computational Services.
323	1	a	The DUAP System shall allow the system administrator to add, modify, and delete Output Services.
324	1	a	The DUAP System shall allow the system administrator to add, modify, and delete Presentation Services.
325	1	a	The DUAP System shall restrict access to authorized users.
326	1	a	The DUAP System shall keep records of user access.
327	1	a	The DUAP System shall allow a system administrator to add, modify and delete user access rights.
328	1	a	The DUAP System shall be able to log system operations.
